set,model,val_r2_log,val_r2,val_rmse,val_mae,val_n,test_r2_log,test_r2,test_rmse,test_mae,test_n,secs
metar_era5,gru,0.8003392334329821,0.7418844342770519,18.30222565036764,10.555341505922364,8726,0.7478889087317205,0.6991309879473988,14.730830019625353,9.57783847323769,22997,303.34648394584656
