set,model,val_r2_log,val_r2,val_rmse,val_mae,val_n,test_r2_log,test_r2,test_rmse,test_mae,test_n,secs
metar_hist,ridge,0.6999725988214829,-0.823024737753528,48.63994651225138,14.153897911580245,8726,0.6680610638428466,0.6799477533660181,15.193188574906332,10.04778150366003,22997,0.0643761157989502
metar_hist,lgb,0.7666168742117877,0.7157892225626223,19.20512238384481,10.895307713670583,8726,0.7320956040444417,0.7186854843728244,14.24408508514848,9.296149159467502,22997,12.11434030532837
metar_hist,mlp,0.7658465342570938,0.6682211265339375,20.750146718293312,10.920264295921832,8726,0.7405119118779118,0.7159289717565257,14.31370162204566,9.285575335846987,22997,8.104420185089111
metar_era5,ridge,0.7349766953803809,-0.7131710519225232,47.15168003043241,12.99413577789809,8726,0.7088692701129251,0.6784745470879543,15.22811568937489,9.64917801904801,22997,0.08268499374389648
metar_era5,lgb,0.8109559547716407,0.7709444159459004,17.241190466109135,9.833248713024902,8726,0.7634898718464528,0.7581943468326309,13.20601277926412,8.677101680408123,22997,16.73882293701172
metar_era5,mlp,0.7986081393325599,0.7450730823620538,18.188825447003747,10.083418465767219,8726,0.7665457231822468,0.721454581504015,14.17380645079279,8.811247827778972,22997,7.037596225738525
metar_era5,gru,0.8257221470850002,0.8064868286175229,15.847182994160496,9.25969307054327,8726,0.7641384783058605,0.7449824517590762,13.56199316739587,8.765901423938955,22997,184.41107892990112
