set,model,val_r2_log,val_r2,val_rmse,val_mae,val_n,test_r2_log,test_r2,test_rmse,test_mae,test_n,secs
metar_now,ridge,0.5483698440878405,0.3386844839898301,29.295516810765886,15.804874719739294,8726,0.4577572256699727,0.37059656877285774,21.306054877007057,13.695855042421485,22997,0.03435802459716797
metar_now,lgb,0.6430133143980007,0.6254260531566205,22.047816784641793,13.09630066669819,8726,0.5786371268638412,0.6155680462817281,16.65130315073878,11.363725181267235,22997,2.7030742168426514
metar_now,mlp,0.6322018080209026,0.5702793148951324,23.615108074271046,13.806405122930949,8726,0.44328759313931276,0.4115435944038477,20.60134786815322,13.28719590088956,22997,16.05729913711548
metar_now,gru,0.7809136393766447,0.7851184401924132,16.699227513153662,9.718900337339186,8726,0.3601305237202598,0.4970353523467915,19.046150793318013,13.0103097073755,22997,191.6341269016266
metar_hist,ridge,0.6300284852453062,-0.9295065106033114,50.04030313348286,15.870069163345354,8726,0.49776408978578657,0.40851380041603413,20.654315006057434,13.147483955925109,22997,0.08554792404174805
metar_hist,lgb,0.7588727673997974,0.7223615332696368,18.98176648602519,10.763190967227942,8726,0.7246291740099717,0.7038389294036098,14.615122971924695,9.505231683974502,22997,7.7957470417022705
metar_hist,mlp,0.7095796030255691,0.5427995566805797,24.358476907784826,12.908816667120036,8726,0.5995474747359957,0.48193395084140356,19.32996440586666,12.09705504396716,22997,6.8294219970703125
