set,model,val_r2_log,val_r2,val_rmse,val_mae,val_n,test_r2_log,test_r2,test_rmse,test_mae,test_n,secs
forecastable,lgb,0.712096390272176,0.5853654311497212,23.19687922495878,11.80506049027518,8726,0.7107911381141505,0.6597338288234744,15.665630375591594,10.064096286210516,22997,8.496369123458862
plus_sonde,lgb,0.8002365964889742,0.7227105707137558,18.9698311246607,10.45197241347261,8726,0.7614858625098174,0.7235225978293351,14.121092837438658,8.93481438581834,22997,30.51691198348999
