set,model,val_r2_log,val_r2,val_rmse,val_mae,val_n,test_r2_log,test_r2,test_rmse,test_mae,test_n,secs
metar_era5,ridge,0.685076630654839,-1.64697293513927,58.60997796439617,14.738891964356537,8726,0.6761214374041424,0.608653671054207,16.80038059479573,10.484068429814005,22997,0.08058381080627441
metar_era5,lgb,0.7838687669841526,0.6827571250173198,20.290499866287753,11.153329479597986,8726,0.7480064559362767,0.6957727414655188,14.812813337984062,9.357896848118079,22997,22.596678972244263
metar_era5,mlp,0.7708846947147391,0.7074519040878711,19.484777264671994,11.229092009139121,8726,0.7410662534473345,0.6742006822632057,15.328991148826065,9.604247752909048,22997,10.062550067901611
metar_era5,gru,0.8053131955550565,0.7456758037993807,18.167310883929407,10.275744777618677,8726,0.7347667864153793,0.6647338151187253,15.550106380152931,9.77320557880356,22997,201.20310306549072
